sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:35 +0900,2020-09-20 17:45:33 +0900,2020-09-20 17:45:34 +0900,0.000443025
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:35 +0900,2020-09-20 17:45:34 +0900,2020-09-20 17:45:35 +0900,0.000702342
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:37 +0900,2020-09-20 17:45:35 +0900,2020-09-20 17:45:36 +0900,0.000517834
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:37 +0900,2020-09-20 17:45:36 +0900,2020-09-20 17:45:37 +0900,0.000464227
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:38 +0900,2020-09-20 17:45:37 +0900,2020-09-20 17:45:38 +0900,0.00021556
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:41 +0900,2020-09-20 17:45:39 +0900,2020-09-20 17:45:40 +0900,0.000187681
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:41 +0900,2020-09-20 17:45:40 +0900,2020-09-20 17:45:41 +0900,0.000599996
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:42 +0900,2020-09-20 17:45:41 +0900,2020-09-20 17:45:42 +0900,0.000802811
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:43 +0900,2020-09-20 17:45:42 +0900,2020-09-20 17:45:43 +0900,0.000416198
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:45 +0900,2020-09-20 17:45:43 +0900,2020-09-20 17:45:44 +0900,0.000208367
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:52 +0900,2020-09-20 17:45:50 +0900,2020-09-20 17:45:51 +0900,0.000335296
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:53 +0900,2020-09-20 17:45:52 +0900,2020-09-20 17:45:53 +0900,0.000448319
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:45:55 +0900,2020-09-20 17:45:53 +0900,2020-09-20 17:45:54 +0900,0.00048658
